payment_id,customer_id,staff_id,rental_id,amount,store_id,date_key
13303,494,2,3913,0.99,2,20050706
13305,494,2,4397,5.99,2,20050707
13306,494,2,4551,7.99,2,20050708
13307,494,2,5083,4.99,2,20050709
13309,494,2,7258,3.99,2,20050727
13310,494,2,7546,8.99,2,20050727
13311,494,2,7737,1.99,2,20050728
13312,494,2,8333,2.99,2,20050729
13313,494,2,8895,2.99,2,20050730
13315,494,2,9012,4.99,2,20050730
13316,494,2,9510,7.99,2,20050731
13318,494,2,9943,7.99,2,20050731
13321,494,2,11152,3.99,2,20050802
13323,494,2,13094,0.99,2,20050819
13324,494,2,13301,3.99,2,20050819
13325,494,2,14634,5.99,2,20050821
13328,494,2,15156,9.99,2,20050822
13329,494,2,15291,4.99,2,20050822
13330,495,2,623,4.99,2,20050528
13331,495,2,741,4.99,2,20050529
13332,495,2,2074,2.99,2,20050617
13336,495,2,3966,2.99,2,20050706
13337,495,2,5484,7.99,2,20050709
13338,495,2,6426,7.99,2,20050711
13339,495,2,7191,2.99,2,20050727
13346,495,2,10065,4.99,2,20050731
13347,495,2,10643,5.99,2,20050801
13350,495,2,12837,0.99,2,20050819
13351,495,2,13205,3.99,2,20050819
13352,495,2,13445,2.99,2,20050820
13353,495,2,13818,4.99,2,20050820
13355,495,2,13753,0.99,2,20060214
13356,496,2,322,4.99,2,20050527
13357,496,2,966,0.99,2,20050530
13359,496,2,3569,3.99,2,20050706
13364,496,2,5949,4.99,2,20050710
13366,496,2,8221,2.99,2,20050728
13368,496,2,11448,4.99,2,20050802
13370,496,2,12605,4.99,2,20050818
13372,496,2,14013,6.99,2,20050820
13375,496,2,15750,2.99,2,20050823
13378,497,2,2180,8.99,2,20050618
13381,497,2,2818,4.99,2,20050619
13383,497,2,4218,7.99,2,20050707
13386,497,2,4795,0.99,2,20050708
13389,497,2,7603,2.99,2,20050727
13390,497,2,8011,2.99,2,20050728
13392,497,2,8813,6.99,2,20050729
13393,497,2,8867,4.99,2,20050730
13395,497,2,9850,4.99,2,20050731
13396,497,2,10760,7.99,2,20050801
13400,497,2,14134,0.99,2,20050821
13402,497,2,15633,0.99,2,20050823
13405,498,2,49,2.99,2,20050525
13407,498,2,718,2.99,2,20050529
13413,498,2,3360,0.99,2,20050621
13414,498,2,3828,0.99,2,20050706
13415,498,2,3856,2.99,2,20050706
13417,498,2,4972,2.99,2,20050708
13419,498,2,5884,0.99,2,20050710
13425,498,2,8020,4.99,2,20050728
13427,498,2,9021,0.99,2,20050730
13428,498,2,9689,4.99,2,20050731
13432,499,2,89,2.99,2,20050525
13434,499,2,1526,4.99,2,20050616
13435,499,2,1830,4.99,2,20050616
13436,499,2,3241,1.99,2,20050621
13439,499,2,5392,2.99,2,20050709
13440,499,2,5427,3.99,2,20050709
13442,499,2,6723,4.99,2,20050712
13446,499,2,8130,4.99,2,20050728
13449,499,2,10333,0.99,2,20050801
13450,499,2,10497,2.99,2,20050801
13452,499,2,11606,0.99,2,20050817
13453,499,2,11978,4.99,2,20050817
13458,499,2,12947,4.99,2,20050819
13459,499,2,13822,3.99,2,20050820
13466,500,2,1388,5.99,2,20050615
13467,500,2,2189,3.99,2,20050618
13468,500,2,2526,6.99,2,20050619
13470,500,2,3926,4.99,2,20050706
13472,500,2,4790,4.99,2,20050708
13473,500,2,6018,4.99,2,20050711
13474,500,2,6187,2.99,2,20050711
13475,500,2,6801,3.99,2,20050712
13480,500,2,9290,3.99,2,20050730
13482,500,2,11218,1.99,2,20050802
13484,500,2,12813,2.99,2,20050819
13485,500,2,13628,4.99,2,20050820
13492,501,2,3222,5.99,2,20050621
13494,501,2,3541,6.99,2,20050706
13495,501,2,3723,6.99,2,20050706
13496,501,2,4769,2.99,2,20050708
13497,501,2,5520,1.99,2,20050710
13498,501,2,6095,7.99,2,20050711
13501,501,2,8529,2.99,2,20050729
13504,501,2,11393,4.99,2,20050802
13506,501,2,11799,6.99,2,20050817
13508,501,2,13889,0.99,2,20050820
13511,502,2,258,2.99,2,20050526
13514,502,2,965,0.99,2,20050530
13515,502,2,1696,7.99,2,20050616
13516,502,2,2420,0.99,2,20050618
13518,502,2,3614,2.99,2,20050706
13520,502,2,5368,5.99,2,20050709
13521,502,2,5662,2.99,2,20050710
13522,502,2,6414,7.99,2,20050711
13524,502,2,6828,2.99,2,20050712
13525,502,2,6924,8.99,2,20050726
13526,502,2,7213,3.99,2,20050727
13530,502,2,8034,4.99,2,20050728
13531,502,2,9232,0.99,2,20050730
13533,502,2,10390,4.99,2,20050801
13535,502,2,11036,4.99,2,20050802
13545,503,2,109,1.99,2,20050525
13549,503,2,2108,4.99,2,20050617
13551,503,2,3430,0.99,2,20050621
13552,503,2,3935,6.99,2,20050706
13553,503,2,4570,2.99,2,20050708
13554,503,2,5465,2.99,2,20050709
13558,503,2,6950,4.99,2,20050726
13560,503,2,9725,0.99,2,20050731
13562,503,2,11075,2.99,2,20050802
13565,503,2,12370,2.99,2,20050818
13566,503,2,12783,4.99,2,20050819
13571,503,2,15056,4.99,2,20050822
13572,503,2,15077,2.99,2,20050822
13577,504,2,136,5.99,2,20050525
13578,504,2,470,4.99,2,20050527
13582,504,2,3712,9.99,2,20050706
13586,504,2,5153,6.99,2,20050709
13587,504,2,7342,3.99,2,20050727
13589,504,2,7807,2.99,2,20050728
13590,504,2,7875,1.99,2,20050728
13591,504,2,7944,4.99,2,20050728
13593,504,2,10397,0.99,2,20050801
13594,504,2,10509,3.99,2,20050801
13595,504,2,11569,2.99,2,20050817
13598,504,2,13206,2.99,2,20050819
13599,504,2,13387,2.99,2,20050819
13600,504,2,13859,5.99,2,20050820
13601,504,2,15018,4.99,2,20050822
13604,504,2,16022,4.99,2,20050823
13607,505,2,1799,5.99,2,20050616
13608,505,2,1886,4.99,2,20050617
13611,505,2,4008,5.99,2,20050707
13613,505,2,5976,9.99,2,20050711
13614,505,2,6292,4.99,2,20050711
13617,505,2,10219,5.99,2,20050801
13621,505,2,13612,3.99,2,20050820
13625,505,2,15867,4.99,2,20060214
13627,506,2,387,2.99,2,20050527
13628,506,2,410,3.99,2,20050527
13630,506,2,907,0.99,2,20050530
13632,506,2,1153,4.99,2,20050531
13635,506,2,1565,0.99,2,20050616
13637,506,2,2824,6.99,2,20050619
13638,506,2,4594,7.99,2,20050708
13639,506,2,4640,6.99,2,20050708
13640,506,2,4806,8.99,2,20050708
13641,506,2,5985,0.99,2,20050711
13644,506,2,8096,9.99,2,20050728
13645,506,2,8506,0.99,2,20050729
13646,506,2,9654,3.99,2,20050731
13647,506,2,9972,2.99,2,20050731
13650,506,2,11238,0.99,2,20050802
13651,506,2,11781,4.99,2,20050817
13653,506,2,13073,2.99,2,20050819
13654,506,2,13767,0.99,2,20050820
13657,506,2,14395,6.99,2,20050821
13658,506,2,15022,5.99,2,20050822
13659,506,2,15572,1.99,2,20050823
13662,507,2,713,4.99,2,20050529
13663,507,2,1307,4.99,2,20050615
13665,507,2,2283,4.99,2,20050618
13668,507,2,4440,0.99,2,20050707
13669,507,2,4455,2.99,2,20050707
13670,507,2,4744,0.99,2,20050708
13671,507,2,4901,2.99,2,20050708
13676,507,2,7770,5.99,2,20050728
13678,507,2,8369,2.99,2,20050729
13679,507,2,8976,2.99,2,20050730
13681,507,2,12071,6.99,2,20050817
13682,507,2,12275,4.99,2,20050818
13684,507,2,14625,4.99,2,20050821
13687,508,2,921,2.99,2,20050530
13688,508,2,1661,4.99,2,20050616
13689,508,2,5657,9.99,2,20050710
13690,508,2,5978,6.99,2,20050711
13692,508,2,6646,0.99,2,20050712
13693,508,2,6929,8.99,2,20050726
13695,508,2,7322,3.99,2,20050727
13696,508,2,7327,7.99,2,20050727
13697,508,2,7668,2.99,2,20050728
13698,508,2,7676,4.99,2,20050728
13699,508,2,8191,4.99,2,20050728
13700,508,2,9694,5.99,2,20050731
13702,508,2,10128,2.99,2,20050731
13705,508,2,11447,6.99,2,20050802
13707,508,2,13201,2.99,2,20050819
13714,509,2,2919,4.99,2,20050620
13715,509,2,4139,1.99,2,20050707
13716,509,2,4266,4.99,2,20050707
13717,509,2,4832,2.99,2,20050708
13718,509,2,5008,2.99,2,20050709
13723,509,2,8240,0.99,2,20050729
13725,509,2,10988,5.99,2,20050802
13727,509,2,12109,4.99,2,20050817
13728,509,2,14045,4.99,2,20050820
13729,509,2,14994,5.99,2,20050822
13733,510,2,1118,4.99,2,20050531
13734,510,2,1435,5.99,2,20050615
13735,510,2,1757,0.99,2,20050616
13736,510,2,1925,0.99,2,20050617
13738,510,2,2806,0.99,2,20050619
13739,510,2,2817,0.99,2,20050619
13740,510,2,3352,8.99,2,20050621
13741,510,2,3465,5.99,2,20050621
13742,510,2,3744,2.99,2,20050706
13744,510,2,5851,4.99,2,20050710
13748,510,2,7794,9.99,2,20050728
13749,510,2,8763,3.99,2,20050729
13752,510,2,10265,7.99,2,20050801
13753,510,2,11996,4.99,2,20050817
13755,510,2,12406,2.99,2,20050818
13759,511,2,1281,2.99,2,20050615
13761,511,2,2966,10.99,2,20050620
13762,511,2,3366,4.99,2,20050621
13763,511,2,3600,4.99,2,20050706
13766,511,2,5164,3.99,2,20050709
13768,511,2,6040,0.99,2,20050711
13775,511,2,10429,2.99,2,20050801
13776,511,2,12110,6.99,2,20050817
13782,512,2,2029,4.99,2,20050617
13787,512,2,5813,3.99,2,20050710
13791,512,2,8868,4.99,2,20050730
13793,512,2,10232,4.99,2,20050801
13794,512,2,10670,3.99,2,20050801
13795,512,2,11818,9.99,2,20050817
13796,512,2,12957,8.99,2,20050819
13797,512,2,13156,4.99,2,20050819
13798,512,2,13771,0.99,2,20050820
13802,512,2,15265,3.99,2,20050822
13804,512,2,15733,4.99,2,20050823
13805,512,2,15990,4.99,2,20050823
13807,513,2,993,4.99,2,20050530
13809,513,2,2290,7.99,2,20050618
13810,513,2,2737,1.99,2,20050619
13811,513,2,3872,0.99,2,20050706
13812,513,2,4055,2.99,2,20050707
13813,513,2,4178,4.99,2,20050707
13814,513,2,4220,4.99,2,20050707
13818,513,2,8320,4.99,2,20050729
13820,513,2,8683,9.99,2,20050729
13822,513,2,9862,2.99,2,20050731
13824,513,2,11081,2.99,2,20050802
13829,513,2,12784,2.99,2,20050819
13830,513,2,12807,4.99,2,20050819
13833,513,2,14844,7.99,2,20050822
13836,513,2,15289,6.99,2,20050822
13837,513,2,15545,5.99,2,20050823
13838,514,2,536,4.99,2,20050528
13839,514,2,1692,4.99,2,20050616
13841,514,2,2362,0.99,2,20050618
13843,514,2,3084,2.99,2,20050620
13845,514,2,3668,5.99,2,20050706
13846,514,2,3860,2.99,2,20050706
13850,514,2,12067,4.99,2,20050817
13853,514,2,12578,0.99,2,20050818
13855,514,2,13344,3.99,2,20050819
13860,515,2,187,8.99,2,20050526
13861,515,2,292,6.99,2,20050526
13863,515,2,1531,5.99,2,20050616
13864,515,2,2003,4.99,2,20050617
13865,515,2,2484,4.99,2,20050618
13866,515,2,2513,0.99,2,20050618
13867,515,2,3063,3.99,2,20050620
13868,515,2,3782,0.99,2,20050706
13869,515,2,4111,6.99,2,20050707
13870,515,2,5216,0.99,2,20050709
13871,515,2,5546,2.99,2,20050710
13872,515,2,5697,4.99,2,20050710
13873,515,2,7429,3.99,2,20050727
13876,515,2,10716,0.99,2,20050801
13878,515,2,11572,4.99,2,20050817
13880,515,2,11937,6.99,2,20050817
13881,515,2,12416,2.99,2,20050818
13884,515,2,14072,4.99,2,20050820
13885,515,2,14378,3.99,2,20050821
13886,515,2,14414,0.99,2,20050821
13887,515,2,15274,4.99,2,20050822
13888,516,2,339,3.99,2,20050527
13890,516,2,1159,4.99,2,20050614
13894,516,2,3068,0.99,2,20050620
13896,516,2,5780,3.99,2,20050710
13897,516,2,6677,6.99,2,20050712
13901,516,2,8396,4.99,2,20050729
13902,516,2,8534,5.99,2,20050729
13903,516,2,8585,2.99,2,20050729
13904,516,2,9243,4.99,2,20050730
13905,516,2,11926,0.99,2,20050817
13906,516,2,11939,1.99,2,20050817
13914,517,2,850,4.99,2,20050530
13915,517,2,1653,4.99,2,20050616
13918,517,2,2534,2.99,2,20050619
13920,517,2,4094,2.99,2,20050707
13923,517,2,4374,4.99,2,20050707
13924,517,2,4934,0.99,2,20050708
13927,517,2,5974,5.99,2,20050711
13928,517,2,6594,4.99,2,20050712
13929,517,2,6903,0.99,2,20050712
13930,517,2,7988,3.99,2,20050728
13932,517,2,10358,4.99,2,20050801
13933,517,2,10433,4.99,2,20050801
13935,517,2,12705,0.99,2,20050818
13937,517,2,14190,4.99,2,20050821
13940,518,2,1552,5.99,2,20050616
13941,518,2,3311,0.99,2,20050621
13943,518,2,4029,7.99,2,20050707
13944,518,2,4661,4.99,2,20050708
13945,518,2,4948,6.99,2,20050708
13948,518,2,7038,3.99,2,20050727
13949,518,2,7154,4.99,2,20050727
13950,518,2,7382,2.99,2,20050727
13952,518,2,7839,6.99,2,20050728
13956,518,2,11433,3.99,2,20050802
13957,518,2,12450,2.99,2,20050818
13958,518,2,12681,2.99,2,20050818
13963,518,2,14980,0.99,2,20050822
13964,518,2,15434,4.99,2,20050823
13967,519,2,2505,8.99,2,20050618
13968,519,2,2997,5.99,2,20050620
13969,519,2,4564,0.99,2,20050708
13970,519,2,4773,2.99,2,20050708
13971,519,2,5236,0.99,2,20050709
13972,519,2,5547,5.99,2,20050710
13973,519,2,6063,0.99,2,20050711
13976,519,2,9441,4.99,2,20050730
13977,519,2,9534,7.99,2,20050731
13978,519,2,9645,0.99,2,20050731
13979,519,2,9886,7.99,2,20050731
13982,519,2,10697,4.99,2,20050801
13983,519,2,12648,7.99,2,20050818
13984,519,2,12924,2.99,2,20050819
13987,519,2,15347,2.99,2,20050822
13990,520,2,2174,6.99,2,20050618
13992,520,2,3482,4.99,2,20050705
13994,520,2,4346,2.99,2,20050707
13995,520,2,5799,4.99,2,20050710
13999,520,2,7198,5.99,2,20050727
14003,520,2,8435,2.99,2,20050729
14006,520,2,10530,4.99,2,20050801
14012,520,2,13438,2.99,2,20050819
14013,520,2,13659,2.99,2,20050820
14014,520,2,13746,5.99,2,20050820
14018,520,2,15492,2.99,2,20050823
14021,521,2,2053,0.99,2,20050617
14022,521,2,4284,0.99,2,20050707
14023,521,2,4439,2.99,2,20050707
14025,521,2,5458,4.99,2,20050709
14026,521,2,5580,6.99,2,20050710
14027,521,2,5686,0.99,2,20050710
14030,521,2,9937,1.99,2,20050731
14032,521,2,11625,2.99,2,20050817
14034,521,2,12082,4.99,2,20050817
14038,521,2,14551,3.99,2,20050821
14039,521,2,14738,5.99,2,20050821
14040,521,2,15170,4.99,2,20050822
14041,521,2,15329,2.99,2,20050822
14042,521,2,11672,4.99,2,20060214
14043,522,2,426,5.99,2,20050527
14045,522,2,3102,8.99,2,20050620
14047,522,2,3191,0.99,2,20050620
14049,522,2,4078,4.99,2,20050707
14050,522,2,4563,9.99,2,20050708
14051,522,2,4701,4.99,2,20050708
14052,522,2,5271,6.99,2,20050709
14053,522,2,5514,6.99,2,20050710
14054,522,2,5532,4.99,2,20050710
14055,522,2,5936,0.99,2,20050710
14056,522,2,7262,4.99,2,20050727
14058,522,2,8181,4.99,2,20050728
14062,522,2,9227,7.99,2,20050730
14065,522,2,9533,5.99,2,20050731
14066,522,2,10223,0.99,2,20050801
14069,522,2,10821,5.99,2,20050801
14070,522,2,11696,2.99,2,20050817
14071,522,2,11830,1.99,2,20050817
14072,522,2,12494,6.99,2,20050818
14073,522,2,13605,6.99,2,20050820
14074,522,2,14467,2.99,2,20050821
14077,523,2,664,0.99,2,20050528
14078,523,2,1729,6.99,2,20050616
14081,523,2,2669,0.99,2,20050619
14083,523,2,5155,2.99,2,20050709
14085,523,2,5932,2.99,2,20050710
14086,523,2,6675,4.99,2,20050712
14087,523,2,7642,1.99,2,20050728
14088,523,2,8141,0.99,2,20050728
14091,523,2,9667,6.99,2,20050731
14092,523,2,10470,1.99,2,20050801
14098,524,2,118,0.99,2,20050525
14101,524,2,1651,4.99,2,20050616
14102,524,2,3454,2.99,2,20050621
14104,524,2,5037,4.99,2,20050709
14105,524,2,6161,4.99,2,20050711
14107,524,2,6745,4.99,2,20050712
14108,524,2,7014,8.99,2,20050727
14111,524,2,13626,2.99,2,20050820
14112,524,2,14046,4.99,2,20050820
14115,524,2,14680,1.99,2,20050821
14116,524,2,15206,6.99,2,20050822
14118,525,2,1772,2.99,2,20050616
14121,525,2,6098,7.99,2,20050711
14122,525,2,6388,6.99,2,20050711
14124,525,2,7337,4.99,2,20050727
14125,525,2,7591,4.99,2,20050727
14128,525,2,9507,5.99,2,20050731
14131,525,2,11406,2.99,2,20050802
14134,525,2,15623,3.99,2,20050823
14137,526,2,679,4.99,2,20050528
14138,526,2,1015,2.99,2,20050531
14140,526,2,1848,0.99,2,20050617
14141,526,2,1865,7.99,2,20050617
14142,526,2,1972,2.99,2,20050617
14144,526,2,2398,4.99,2,20050618
14146,526,2,2932,6.99,2,20050620
14149,526,2,3905,5.99,2,20050706
14151,526,2,5056,2.99,2,20050709
14152,526,2,5121,3.99,2,20050709
14155,526,2,6650,2.99,2,20050712
14157,526,2,7270,7.99,2,20050727
14158,526,2,7343,0.99,2,20050727
14159,526,2,7399,1.99,2,20050727
14160,526,2,7543,5.99,2,20050727
14161,526,2,7883,2.99,2,20050728
14165,526,2,9577,6.99,2,20050731
14166,526,2,10020,4.99,2,20050731
14167,526,2,10199,2.99,2,20050801
14168,526,2,11046,4.99,2,20050802
14171,526,2,11702,4.99,2,20050817
14173,526,2,13224,8.99,2,20050819
14174,526,2,13580,0.99,2,20050820
14176,526,2,14487,6.99,2,20050821
14183,527,2,2496,0.99,2,20050618
14187,527,2,6003,3.99,2,20050711
14188,527,2,6011,4.99,2,20050711
14190,527,2,6975,1.99,2,20050727
14193,527,2,9750,0.99,2,20050731
14194,527,2,10486,3.99,2,20050801
14195,527,2,10613,0.99,2,20050801
14206,528,2,472,0.99,2,20050527
14208,528,2,695,3.99,2,20050529
14209,528,2,793,5.99,2,20050529
14210,528,2,1875,2.99,2,20050617
14212,528,2,3654,4.99,2,20050706
14214,528,2,4050,9.99,2,20050707
14216,528,2,5215,3.99,2,20050709
14217,528,2,6561,0.99,2,20050712
14219,528,2,8112,4.99,2,20050728
14221,528,2,9488,8.99,2,20050730
14226,528,2,13518,2.99,2,20050820
14228,528,2,14148,2.99,2,20050821
14229,528,2,15880,6.99,2,20050823
14232,529,2,1686,0.99,2,20050616
14233,529,2,3354,0.99,2,20050621
14234,529,2,4045,0.99,2,20050707
14235,529,2,4254,0.99,2,20050707
14236,529,2,4444,5.99,2,20050707
14239,529,2,6538,6.99,2,20050712
14240,529,2,6541,5.99,2,20050712
14243,529,2,8708,2.99,2,20050729
14245,529,2,9310,4.99,2,20050730
14246,529,2,9375,0.99,2,20050730
14247,529,2,10361,10.99,2,20050801
14249,529,2,12356,2.99,2,20050818
14252,529,2,13132,3.99,2,20050819
14254,529,2,13946,9.99,2,20050820
14255,529,2,14449,4.99,2,20050821
14256,529,2,14764,0.99,2,20050821
14258,529,2,15305,2.99,2,20050822
14260,530,2,1273,1.99,2,20050615
14263,530,2,3669,2.99,2,20050706
14264,530,2,3887,4.99,2,20050706
14265,530,2,5663,0.99,2,20050710
14267,530,2,7075,1.99,2,20050727
14269,530,2,8208,4.99,2,20050728
14272,530,2,10211,3.99,2,20050801
14273,530,2,10504,4.99,2,20050801
14279,530,2,14707,5.99,2,20050821
14280,530,2,15066,0.99,2,20050822
14284,531,2,2972,2.99,2,20050620
14285,531,2,3921,5.99,2,20050706
14287,531,2,5850,0.99,2,20050710
14288,531,2,5904,4.99,2,20050710
14291,531,2,7204,2.99,2,20050727
14293,531,2,7444,2.99,2,20050727
14294,531,2,7753,6.99,2,20050728
14295,531,2,8359,5.99,2,20050729
14296,531,2,8860,4.99,2,20050729
14297,531,2,8943,0.99,2,20050730
14298,531,2,9107,4.99,2,20050730
14299,531,2,10920,4.99,2,20050802
14301,531,2,11026,4.99,2,20050802
14305,531,2,13300,8.99,2,20050819
14306,531,2,15360,0.99,2,20050822
14309,532,2,2821,3.99,2,20050619
14311,532,2,4962,4.99,2,20050708
14312,532,2,5190,2.99,2,20050709
14314,532,2,5278,4.99,2,20050709
14315,532,2,5805,8.99,2,20050710
14317,532,2,6345,7.99,2,20050711
14318,532,2,6598,4.99,2,20050712
14321,532,2,7572,2.99,2,20050727
14324,532,2,10286,6.99,2,20050801
14325,532,2,10712,5.99,2,20050801
14327,532,2,11251,2.99,2,20050802
14328,532,2,11318,4.99,2,20050802
14329,532,2,12061,3.99,2,20050817
14330,532,2,12295,5.99,2,20050818
14331,532,2,13038,4.99,2,20050819
14335,532,2,15180,0.99,2,20050822
14336,532,2,15414,1.99,2,20050822
14340,533,2,190,1.99,2,20050526
14346,533,2,2770,6.99,2,20050619
14350,533,2,6781,2.99,2,20050712
14351,533,2,6834,0.99,2,20050712
14352,533,2,6837,9.99,2,20050712
14353,533,2,7555,4.99,2,20050727
14355,533,2,8104,2.99,2,20050728
14356,533,2,8250,2.99,2,20050729
14359,533,2,8786,1.99,2,20050729
14360,533,2,10090,3.99,2,20050731
14363,533,2,11524,7.99,2,20050817
14370,533,2,16006,0.99,2,20050823
14371,533,2,14018,2.99,2,20060214
14372,534,2,304,5.99,2,20050526
14373,534,2,940,0.99,2,20050530
14377,534,2,3213,1.99,2,20050621
14380,534,2,4998,4.99,2,20050709
14381,534,2,7113,2.99,2,20050727
14383,534,2,8633,0.99,2,20050729
14385,534,2,9464,4.99,2,20050730
14386,534,2,10465,5.99,2,20050801
14387,534,2,10725,6.99,2,20050801
14389,534,2,11180,5.99,2,20050802
14390,534,2,12305,2.99,2,20050818
14392,534,2,12798,4.99,2,20050819
14393,534,2,13294,0.99,2,20050819
14394,534,2,14816,1.99,2,20050822
14397,535,2,541,2.99,2,20050528
14399,535,2,959,4.99,2,20050530
14405,535,2,4914,6.99,2,20050708
14407,535,2,5890,8.99,2,20050710
14411,535,2,9440,0.99,2,20050730
14413,535,2,10322,5.99,2,20050801
14414,535,2,10353,3.99,2,20050801
14415,535,2,11736,8.99,2,20050817
14417,535,2,12168,2.99,2,20050818
14419,535,2,12673,4.99,2,20050818
14421,535,2,12750,1.99,2,20050818
14425,535,2,15075,5.99,2,20050822
14431,536,2,1962,2.99,2,20050617
14432,536,2,2403,2.99,2,20050618
14436,536,2,5196,0.99,2,20050709
14439,536,2,8535,4.99,2,20050729
14444,536,2,10019,3.99,2,20050731
14447,536,2,11977,4.99,2,20050817
14448,536,2,12052,8.99,2,20050817
14449,536,2,13505,4.99,2,20050820
14453,537,2,603,4.99,2,20050528
14455,537,2,2184,2.99,2,20050618
14457,537,2,3134,8.99,2,20050620
14459,537,2,3853,0.99,2,20050706
14461,537,2,5877,5.99,2,20050710
14462,537,2,6310,2.99,2,20050711
14466,537,2,7810,4.99,2,20050728
14467,537,2,8126,4.99,2,20050728
14468,537,2,8256,4.99,2,20050729
14470,537,2,12984,4.99,2,20050819
14471,537,2,13885,4.99,2,20050820
14473,537,2,14506,0.99,2,20050821
14478,538,2,594,2.99,2,20050528
14479,538,2,734,4.99,2,20050529
14483,538,2,3189,2.99,2,20050620
14484,538,2,3554,4.99,2,20050706
14485,538,2,5135,8.99,2,20050709
14489,538,2,6130,2.99,2,20050711
14491,538,2,6936,0.99,2,20050726
14496,538,2,9897,4.99,2,20050731
14497,538,2,9939,8.99,2,20050731
14498,538,2,10701,3.99,2,20050801
14501,538,2,12089,5.99,2,20050817
14503,538,2,13770,4.99,2,20050820
14504,538,2,14572,2.99,2,20050821
14507,539,2,250,4.99,2,20050526
14509,539,2,1282,3.99,2,20050615
14511,539,2,1444,4.99,2,20050615
14514,539,2,5086,4.99,2,20050709
14515,539,2,5139,7.99,2,20050709
14516,539,2,5493,2.99,2,20050710
14517,539,2,6874,5.99,2,20050712
14519,539,2,8247,6.99,2,20050729
14520,539,2,8761,5.99,2,20050729
14521,539,2,9250,0.99,2,20050730
14524,539,2,10922,3.99,2,20050802
14526,539,2,13615,2.99,2,20050820
14527,539,2,13778,5.99,2,20050820
14529,540,2,1263,2.99,2,20050615
14530,540,2,1290,4.99,2,20050615
14531,540,2,2640,2.99,2,20050619
14534,540,2,4628,4.99,2,20050708
14535,540,2,4991,4.99,2,20050709
14537,540,2,6145,7.99,2,20050711
14538,540,2,6182,2.99,2,20050711
14541,540,2,9762,4.99,2,20050731
14542,540,2,9815,2.99,2,20050731
14545,540,2,11324,4.99,2,20050802
14546,540,2,11432,6.99,2,20050802
14547,540,2,12058,8.99,2,20050817
14548,540,2,12201,4.99,2,20050818
14550,540,2,14910,0.99,2,20050822
14551,540,2,15079,2.99,2,20050822
14552,540,2,15953,3.99,2,20050823
14555,541,2,1986,2.99,2,20050617
14558,541,2,5197,4.99,2,20050709
14559,541,2,6468,7.99,2,20050712
14560,541,2,6718,2.99,2,20050712
14563,541,2,9603,0.99,2,20050731
14565,541,2,11273,0.99,2,20050802
14567,541,2,12395,4.99,2,20050818
14569,541,2,13239,4.99,2,20050819
14570,541,2,13640,0.99,2,20050820
14571,541,2,14938,6.99,2,20050822
14573,541,2,15141,3.99,2,20050822
14576,541,2,15924,1.99,2,20050823
14578,542,2,376,4.99,2,20050527
14580,542,2,2957,10.99,2,20050620
14581,542,2,5293,0.99,2,20050709
14583,542,2,6077,5.99,2,20050711
14584,542,2,6325,5.99,2,20050711
14586,542,2,7672,8.99,2,20050728
14588,542,2,8544,3.99,2,20050729
14590,542,2,11583,0.99,2,20050817
14591,542,2,11903,2.99,2,20050817
14594,542,2,14982,9.99,2,20050822
14596,543,2,476,1.99,2,20050527
14597,543,2,1720,4.99,2,20050616
14599,543,2,3070,4.99,2,20050620
14601,543,2,3467,5.99,2,20050621
14603,543,2,5467,4.99,2,20050709
14604,543,2,6013,4.99,2,20050711
14605,543,2,7312,2.99,2,20050727
14607,543,2,8845,4.99,2,20050729
14610,543,2,10257,0.99,2,20050801
14612,543,2,11241,9.99,2,20050802
14615,543,2,15281,1.99,2,20050822
14620,544,2,1434,10.99,2,20050615
14625,544,2,4847,6.99,2,20050708
14626,544,2,8566,2.99,2,20050729
14631,544,2,11766,2.99,2,20050817
14632,544,2,12640,3.99,2,20050818
14633,544,2,14142,4.99,2,20050821
14635,544,2,14651,8.99,2,20050821
14639,545,2,248,0.99,2,20050526
14640,545,2,715,3.99,2,20050529
14642,545,2,3693,8.99,2,20050706
14647,545,2,8599,3.99,2,20050729
14648,545,2,8848,2.99,2,20050729
14649,545,2,9810,2.99,2,20050731
14650,545,2,9942,4.99,2,20050731
14651,545,2,10931,2.99,2,20050802
14652,545,2,11760,2.99,2,20050817
14655,545,2,12667,10.99,2,20050818
14659,545,2,15998,4.99,2,20050823
14663,546,2,1403,0.99,2,20050615
14667,546,2,4664,0.99,2,20050708
14670,546,2,6758,9.99,2,20050712
14672,546,2,6910,6.99,2,20050712
14676,546,2,9626,1.99,2,20050731
14677,546,2,10370,0.99,2,20050801
14678,546,2,11352,5.99,2,20050802
14680,546,2,12591,2.99,2,20050818
14681,546,2,13850,5.99,2,20050820
14685,546,2,15565,4.99,2,20050823
14687,547,2,443,8.99,2,20050527
14688,547,2,1094,1.99,2,20050531
14689,547,2,2022,8.99,2,20050617
14690,547,2,3679,4.99,2,20050706
14692,547,2,5327,4.99,2,20050709
14693,547,2,5854,4.99,2,20050710
14695,547,2,7420,4.99,2,20050727
14696,547,2,7547,3.99,2,20050727
14702,547,2,11170,5.99,2,20050802
14703,547,2,11361,0.99,2,20050802
14705,547,2,12943,2.99,2,20050819
14706,547,2,13307,2.99,2,20050819
14708,547,2,14884,4.99,2,20050822
14709,548,2,177,6.99,2,20050526
14711,548,2,872,3.99,2,20050530
